Code;Libellé;Médiane du niveau de vie 2021
77199;Fublaines;25230
77200;Garentreville;28720
77201;Gastins;25850
77202;La Genevraye;26640
77203;Germigny-l'Évêque;29410
77204;Germigny-sous-Coulombs;22900
77205;Gesvres-le-Chapitre;32080
77206;Giremoutiers;27540
77207;Gironville;26120
77208;Gouaix;22600
77209;Gouvernes;33280
77210;La Grande-Paroisse;23940
77211;Grandpuits-Bailly-Carrois;24730
77212;Gravon;26980
77214;Gressy;34290
77215;Gretz-Armainvilliers;24260
77216;Grez-sur-Loing;26740
77217;Grisy-Suisnes;29270
77218;Grisy-sur-Seine;25060
77219;Guérard;27850
77220;Guercheville;26550
77221;Guermantes;32090
77222;Guignes;24510
77223;Gurcy-le-Châtel;26700
77224;Hautefeuille;28070
77225;La Haute-Maison;26480
77226;Héricy;29650
77227;Hermé;23360
77228;Hondevilliers;22030
77229;La Houssaye-en-Brie;28440
77230;Ichy;25220
77231;Isles-les-Meldeuses;23960
77232;Isles-lès-Villenoy;28620
77233;Iverny;25240
77234;Jablines;30560
77235;Jaignes;25350
77236;Jaulnes;25940
77237;Jossigny;27560
77238;Jouarre;23900
77239;Jouy-le-Châtel;25040
77240;Jouy-sur-Morin;23150
77241;Juilly;26540
77242;Jutigny;22030
77243;Lagny-sur-Marne;25220
77244;Larchant;26670
77245;Laval-en-Brie;24700
77246;Léchelle;22800
77247;Lescherolles;24710
77248;Lesches;30970
77249;Lésigny;31100
77250;Leudon-en-Brie;26530
77251;Lieusaint;24290
77252;Limoges-Fourches;28520
77253;Lissy;29310
77254;Liverdy-en-Brie;29460
77255;Livry-sur-Seine;27370
77256;Lizines;23680
77257;Lizy-sur-Ourcq;19220
77258;Lognes;22290
77259;Longperrier;25180
77260;Longueville;20250
77261;Lorrez-le-Bocage-Préaux;23490
77262;Louan-Villegruis-Fontaine;23160
77263;Luisetaines;24560
77264;Lumigny-Nesles-Ormeaux;28250
77265;Luzancy;24780
77266;Machault;27190
77267;La Madeleine-sur-Loing;25440
77268;Magny-le-Hongre;29460
77269;Maincy;27900
77270;Maisoncelles-en-Brie;28010
77271;Maisoncelles-en-Gâtinais;23160
77272;Maison-Rouge;25210
77273;Marchémoret;27050
77274;Marcilly;26100
77275;Les Marêts;24460
77276;Mareuil-lès-Meaux;26130
77277;Marles-en-Brie;27010
77278;Marolles-en-Brie;25320
77279;Marolles-sur-Seine;24000
77280;Mary-sur-Marne;24690
77281;Mauperthuis;26400
77282;Mauregard;24730
77283;May-en-Multien;24880
77284;Meaux;20010
77285;Le Mée-sur-Seine;19130
77286;Meigneux;27690
77287;Meilleray;21800
77288;Melun;19260
77289;Melz-sur-Seine;24570
77290;Méry-sur-Marne;24150
77291;Le Mesnil-Amelot;22710
77292;Messy;29210
77293;Misy-sur-Yonne;24790
77294;Mitry-Mory;22810
77295;Moisenay;29350
77296;Moissy-Cramayel;22780
77297;Mondreville;25620
77298;Mons-en-Montois;24790
77300;Montceaux-lès-Meaux;28160
77301;Montceaux-lès-Provins;23470
77302;Montcourt-Fromonville;26920
77303;Montdauphin;23520
77304;Montenils;N/A - résultat non disponible
77305;Montereau-Fault-Yonne;16280
77306;Montereau-sur-le-Jard;30320
77307;Montévrain;26710
77308;Montgé-en-Goële;28440
77309;Monthyon;26360
77310;Montigny-le-Guesdier;25100
77311;Montigny-Lencoup;25370
77312;Montigny-sur-Loing;28710
77313;Montmachoux;26040
77314;Montolivet;23470
77315;Montry;28360
77316;Moret-Loing-et-Orvanne;26620
77317;Mormant;23100
77318;Mortcerf;27860
77319;Mortery;22620
77320;Mouroux;24940
77321;Mousseaux-lès-Bray;23290
77322;Moussy-le-Neuf;27460
77323;Moussy-le-Vieux;25860
77325;Mouy-sur-Seine;22920
77326;Nandy;24330
77327;Nangis;19890
77328;Nanteau-sur-Essonne;26870
77329;Nanteau-sur-Lunain;27070
77330;Nanteuil-lès-Meaux;25510
77331;Nanteuil-sur-Marne;23180
77332;Nantouillet;27340
77333;Nemours;19330
77335;Chauconin-Neufmontiers;26410
77336;Neufmoutiers-en-Brie;28040
77337;Noisiel;21110
77338;Noisy-Rudignon;25640
77339;Noisy-sur-École;33450
77340;Nonville;27560
77341;Noyen-sur-Seine;24270
77342;Obsonville;21770
77343;Ocquerre;23780
77344;Oissery;26690
77345;Orly-sur-Morin;23380
77347;Les Ormes-sur-Voulzie;23880
77348;Ormesson;27540
77349;Othis;26870
77350;Ozoir-la-Ferrière;27270
77352;Ozouer-le-Voulgis;27940
77353;Paley;27340
77354;Pamfou;26470
77355;Paroy;26470
77356;Passy-sur-Seine;N/A - résultat non disponible
77357;Pécy;25300
77358;Penchard;27080
77359;Perthes;29180
77360;Pézarches;26490
77361;Pierre-Levée;25270
77363;Le Pin;27180
77364;Le Plessis-aux-Bois;27740
77365;Le Plessis-Feu-Aussoux;28320
77366;Le Plessis-l'Évêque;27000
77367;Le Plessis-Placy;25490
77368;Poigny;23050
77369;Poincy;28610
77370;Poligny;25630
77371;Pommeuse;25660
77372;Pomponne;27180
77373;Pontault-Combault;25010
77374;Pontcarré;28180
77376;Précy-sur-Marne;27610
77377;Presles-en-Brie;28540
77378;Pringy;25750
77379;Provins;19200
77380;Puisieux;24440
77381;Quiers;26690
77382;Quincy-Voisins;27360
77383;Rampillon;26110
77384;Réau;25660
77385;Rebais;21460
77386;Recloses;30980
77387;Remauville;24580
77388;Reuil-en-Brie;26470
77389;La Rochette;27950
77390;Roissy-en-Brie;24320
77391;Rouilly;23140
77392;Rouvres;27510
77393;Rozay-en-Brie;25690
77394;Rubelles;25420
77395;Rumont;27070
77396;Rupéreux;24380
77397;Saâcy-sur-Marne;23200
77398;Sablonnières;23370
77400;Saint-Augustin;27280
77401;Sainte-Aulde;26320
77402;Saint-Barthélemy;23620
77403;Saint-Brice;25310
77404;Sainte-Colombe;23010
77405;Saint-Cyr-sur-Morin;25000
77406;Saint-Denis-lès-Rebais;26590
77407;Saint-Fargeau-Ponthierry;25520
77408;Saint-Fiacre;27290
77409;Saint-Germain-Laval;23190
77410;Saint-Germain-Laxis;28770
77411;Saint-Germain-sous-Doue;26290
77412;Saint-Germain-sur-École;27650
77413;Saint-Germain-sur-Morin;28340
77414;Saint-Hilliers;25320
77415;Saint-Jean-les-Deux-Jumeaux;26810
77416;Saint-Just-en-Brie;26950
77417;Saint-Léger;27050
77418;Saint-Loup-de-Naud;23870
77419;Saint-Mammès;24330
77420;Saint-Mard;26890
77421;Saint-Mars-Vieux-Maisons;26010
77423;Saint-Martin-des-Champs;23220
77424;Saint-Martin-du-Boschet;25050
77425;Saint-Martin-en-Bière;32360
77426;Saint-Méry;30090
77427;Saint-Mesmes;28770
77428;Saint-Ouen-en-Brie;27390
77429;Saint-Ouen-sur-Morin;25620
77430;Saint-Pathus;26790
77431;Saint-Pierre-lès-Nemours;24900
77432;Saint-Rémy-de-la-Vanne;25570
77433;Beautheil-Saints;26270
77434;Saint-Sauveur-lès-Bray;24810
77435;Saint-Sauveur-sur-École;33090
77436;Saint-Siméon;26230
77437;Saint-Soupplets;25030
77438;Saint-Thibault-des-Vignes;26940
77439;Salins;24010
77440;Sammeron;25210
77441;Samois-sur-Seine;32540
77442;Samoreau;28840
77443;Sancy;28020
77444;Sancy-lès-Provins;24330
77445;Savigny-le-Temple;22240
77446;Savins;24970
77447;Seine-Port;33990
77448;Sept-Sorts;24130
77449;Serris;25790
77450;Servon;28020
77451;Signy-Signets;24550
77452;Sigy;N/A - résultat non disponible
77453;Sivry-Courtry;29320
77454;Sognolles-en-Montois;26200
77455;Soignolles-en-Brie;28470
77456;Soisy-Bouy;25360
77457;Solers;26730
77458;Souppes-sur-Loing;20430
77459;Sourdun;22960
77460;Tancrou;25410
77461;Thénisy;27040
77462;Thieux;23530
77463;Thomery;29480
77464;Thorigny-sur-Marne;25580
77465;Thoury-Férottes;25450
77466;Tigeaux;28790
77467;La Tombe;23360
77468;Torcy;21830
77469;Touquin;27270
77470;Tournan-en-Brie;26380
77471;Tousson;26640
77472;La Trétoire;24990
77473;Treuzy-Levelay;27700
77474;Trilbardou;27100
77475;Trilport;25450
77476;Trocy-en-Multien;26620
77477;Ury;28400
77478;Ussy-sur-Marne;23830
77479;Vaires-sur-Marne;26430
77480;Valence-en-Brie;24790
77481;Vanvillé;28150
77482;Varennes-sur-Seine;21350
77483;Varreddes;25970
77484;Vaucourtois;27560
77485;Le Vaudoué;30120
77486;Vaudoy-en-Brie;26780
77487;Vaux-le-Pénil;26950
77489;Vaux-sur-Lunain;24120
77490;Vendrest;24520
77492;Verdelot;24250
77493;Verneuil-l'Étang;25360
77494;Vernou-la-Celle-sur-Seine;25910
77495;Vert-Saint-Denis;25270
77496;Vieux-Champagne;26090
77498;Vignely;30280
77500;Villebéon;24860
77501;Villecerf;26150
77504;Villemaréchal;27010
77505;Villemareuil;26350
77506;Villemer;26520
77507;Villenauxe-la-Petite;23050
77508;Villeneuve-le-Comte;28520
77509;Villeneuve-les-Bordes;25220
77510;Villeneuve-Saint-Denis;29270
77511;Villeneuve-sous-Dammartin;21480
77512;Villeneuve-sur-Bellot;23060
77513;Villenoy;24730
77514;Villeparisis;22650
77515;Villeroy;27460
77516;Ville-Saint-Jacques;26590
77517;Villevaudé;28000
77518;Villiers-en-Bière;32110
77519;Villiers-Saint-Georges;21690
77520;Villiers-sous-Grez;28330
77521;Villiers-sur-Morin;28030
77522;Villiers-sur-Seine;22840
77523;Villuis;25120
77524;Vimpelles;25120
77525;Vinantes;27000
77526;Vincy-Manœuvre;26540
77527;Voinsles;27280
77528;Voisenon;29720
77529;Voulangis;29750
77530;Voulton;24160
77531;Voulx;22730
77532;Vulaines-lès-Provins;N/A - résultat non disponible
77533;Vulaines-sur-Seine;30280
77534;Yèbles;27590
78003;Ablis;26630
78005;Achères;23420
78006;Adainville;30450
78007;Aigremont;41170
78009;Allainville;26680
78010;Les Alluets-le-Roi;34380
78013;Andelu;31070
78015;Andrésy;29500
78020;Arnouville-lès-Mantes;30750
78029;Aubergenville;23070
78030;Auffargis;32530
78031;Auffreville-Brasseuil;28790
78033;Aulnay-sur-Mauldre;28930
78034;Auteuil;32720
78036;Autouillet;33110
78043;Bailly;38230
78048;Bazainville;31990
78049;Bazemont;34090
78050;Bazoches-sur-Guyonne;36490
78053;Béhoust;32830
78057;Bennecourt;26070
78062;Beynes;29850
78068;Blaru;26910
78070;Boinville-en-Mantois;28030
78071;Boinville-le-Gaillard;26570
78072;Boinvilliers;30620
78073;Bois-d'Arcy;27520
78076;Boissets;27650
78077;La Boissière-École;27710
78082;Boissy-Mauvoisin;27790
78084;Boissy-sans-Avoir;31530
78087;Bonnelles;30380
78089;Bonnières-sur-Seine;20720
78090;Bouafle;28450
78092;Bougival;31630
78096;Bourdonné;32020
78104;Breuil-Bois-Robert;28740
78107;Bréval;27310
78108;Les Bréviaires;32520
78113;Brueil-en-Vexin;30950
78117;Buc;35400
78118;Buchelay;24140
78120;Bullion;33250
78123;Carrières-sous-Poissy;22570
78124;Carrières-sur-Seine;32680
78125;La Celle-les-Bordes;35610
78126;La Celle-Saint-Cloud;29510
78128;Cernay-la-Ville;34950
78133;Chambourcy;32930
78138;Chanteloup-les-Vignes;19940
78140;Chapet;32520
78143;Châteaufort;37760
78146;Chatou;33670
78147;Chaufour-lès-Bonnières;27350
78152;Chavenay;41630
78158;Le Chesnay-Rocquencourt;33520
78160;Chevreuse;33230
78162;Choisel;35390
78163;Civry-la-Forêt;29400
78164;Clairefontaine-en-Yvelines;34860
78165;Les Clayes-sous-Bois;26060
78168;Coignières;23590
78171;Condé-sur-Vesgre;30840
78172;Conflans-Sainte-Honorine;27320
78185;Courgent;32110
78188;Cravent;26910
78189;Crespières;37670
78190;Croissy-sur-Seine;38780
78192;Dammartin-en-Serve;25440
78193;Dampierre-en-Yvelines;35130
78194;Dannemarie;32960
78196;Davron;39010
78202;Drocourt;26400
78206;Ecquevilly;26630
78208;Élancourt;26320
78209;Émancé;30810
78217;Épône;26330
78220;Les Essarts-le-Roi;29600
78224;L'Étang-la-Ville;40580
78227;Évecquemont;31430
78230;La Falaise;28620
78231;Favrieux;28820
78233;Feucherolles;42090
78234;Flacourt;26080
78236;Flexanville;31130
78237;Flins-Neuve-Église;26740
78238;Flins-sur-Seine;25620
78239;Follainville-Dennemont;25230
78242;Fontenay-le-Fleury;26260
78245;Fontenay-Mauvoisin;32020
78246;Fontenay-Saint-Père;30160
78255;Freneuse;22930
78261;Gaillon-sur-Montcient;28410
78262;Galluis;30840
78263;Gambais;32660
78264;Gambaiseuil;N/A - résultat non disponible
78265;Garancières;31350
78267;Gargenville;25030
78269;Gazeran;33010
78276;Gommecourt;26090
78278;Goupillières;32630
78281;Goussonville;28640
78283;Grandchamp;27740
78285;Gressey;31200
78289;Grosrouvre;37690
78290;Guernes;25840
78291;Guerville;28050
78296;Guitrancourt;28720
78297;Guyancourt;24720
78299;Hardricourt;25430
78300;Hargeville;30610
78302;La Hauteville;29790
78305;Herbeville;34160
78307;Hermeray;31520
78310;Houdan;24540
78311;Houilles;30390
78314;Issou;25020
78317;Jambville;29650
78320;Notre-Dame-de-la-Mer;25900
78321;Jouars-Pontchartrain;32860
78322;Jouy-en-Josas;35740
78324;Jouy-Mauvoisin;26820
78325;Jumeauville;29270
78327;Juziers;26040
78329;Lainville-en-Vexin;28260
78334;Lévis-Saint-Nom;35190
78335;Limay;20170
78337;Limetz-Villez;25330
78343;Les Loges-en-Josas;40940
78344;Lommoye;28180
78346;Longnes;28230
78349;Longvilliers;34010
78350;Louveciennes;36060
78354;Magnanville;24580
78356;Magny-les-Hameaux;28610
78358;Maisons-Laffitte;36990
78361;Mantes-la-Jolie;17310
78362;Mantes-la-Ville;20040
78364;Marcq;32540
78366;Mareil-le-Guyon;35100
78367;Mareil-Marly;40010
78368;Mareil-sur-Mauldre;34440
78372;Marly-le-Roi;31270
78380;Maule;29730
78381;Maulette;28930
78382;Maurecourt;29740
78383;Maurepas;26870
78384;Médan;37290
78385;Ménerville;28090
78389;Méré;35020
78391;Méricourt;25780
78396;Le Mesnil-le-Roi;36120
78397;Le Mesnil-Saint-Denis;32940
78398;Les Mesnuls;35290
78401;Meulan-en-Yvelines;21470
78402;Mézières-sur-Seine;27410
78403;Mézy-sur-Seine;28830
78404;Millemont;28430
78406;Milon-la-Chapelle;42810
78407;Mittainville;29300
78410;Moisson;28240
78413;Mondreville;26850
78415;Montainville;33410
78416;Montalet-le-Bois;30300
78417;Montchauvet;31950
78418;Montesson;32980
78420;Montfort-l'Amaury;34200
78423;Montigny-le-Bretonneux;30360
78431;Morainvilliers;36400
78437;Mousseaux-sur-Seine;29020
78439;Mulcent;N/A - résultat non disponible
78440;Les Mureaux;18240
78442;Neauphle-le-Château;31940
78443;Neauphle-le-Vieux;33460
78444;Neauphlette;28120
78451;Nézel;27320
78455;Noisy-le-Roi;37660
78460;Oinville-sur-Montcient;29830
78464;Orcemont;29850
78465;Orgerus;29300
78466;Orgeval;37140
78470;Orphin;30860
78472;Orsonville;27230
78474;Orvilliers;27610
78475;Osmoy;29120
78478;Paray-Douaville;28950
78481;Le Pecq;30800
78484;Perdreauville;28160
78486;Le Perray-en-Yvelines;29640
78490;Plaisir;25690
78497;Poigny-la-Forêt;35520
78498;Poissy;23910
78499;Ponthévrard;30540
78501;Porcheville;24860
78502;Le Port-Marly;26620
78505;Prunay-le-Temple;29990
78506;Prunay-en-Yvelines;29420
78513;La Queue-les-Yvelines;29530
78516;Raizeux;31640
78517;Rambouillet;27990
78518;Rennemoulin;39140
78520;Richebourg;31290
78522;Rochefort-en-Yvelines;34410
78528;Rolleboise;23360
78530;Rosay;27080
78531;Rosny-sur-Seine;22430
78536;Sailly;28840
78537;Saint-Arnoult-en-Yvelines;29630
78545;Saint-Cyr-l'École;26750
78548;Saint-Forget;37880
78550;Saint-Germain-de-la-Grange;34630
78551;Saint-Germain-en-Laye;33250
78557;Saint-Hilarion;28930
78558;Saint-Illiers-la-Ville;25370
78559;Saint-Illiers-le-Bois;30600
78561;Saint-Lambert;39000
78562;Saint-Léger-en-Yvelines;31060
78564;Saint-Martin-de-Bréthencourt;28920
78565;Saint-Martin-des-Champs;32700
78567;Saint-Martin-la-Garenne;28680
78569;Sainte-Mesme;29320
78571;Saint-Nom-la-Bretèche;44020
78575;Saint-Rémy-lès-Chevreuse;34800
78576;Saint-Rémy-l'Honoré;34420
78586;Sartrouville;25680
78588;Saulx-Marchais;30520
78590;Senlisse;34460
78591;Septeuil;27600
78597;Soindres;28530
78601;Sonchamp;30050
78605;Tacoignières;29550
78606;Le Tartre-Gaudran;N/A - résultat non disponible
78608;Le Tertre-Saint-Denis;26740
78609;Tessancourt-sur-Aubette;29900
78615;Thiverval-Grignon;29850
78616;Thoiry;29640
78618;Tilly;28480
78620;Toussus-le-Noble;35870
78621;Trappes;18320
78623;Le Tremblay-sur-Mauldre;32060
78624;Triel-sur-Seine;29350
78638;Vaux-sur-Seine;29160
78640;Vélizy-Villacoublay;28610
78642;Verneuil-sur-Seine;28180
78643;Vernouillet;28980
78644;La Verrière;19450
78646;Versailles;33780
78647;Vert;29750
78650;Le Vésinet;42870
78653;Vicq;33430
78655;Vieille-Église-en-Yvelines;32800
78668;La Villeneuve-en-Chevrie;26970
78672;Villennes-sur-Seine;38200
78674;Villepreux;29190
78677;Villette;30750
78681;Villiers-le-Mahieu;31130
78683;Villiers-Saint-Frédéric;31450
78686;Viroflay;36100
78688;Voisins-le-Bretonneux;35470
79001;L'Absie;19020
79002;Adilly;22260
79003;Aiffres;25020
79005;Airvault;21280
79007;Allonne;21830
79008;Amailloux;19410
79009;Amuré;24280
79010;Arçais;20830
79012;Ardin;22900
79013;Argentonnay;20240
79014;Loretz-d'Argenton;20010
79015;Asnières-en-Poitou;18880
79016;Assais-les-Jumeaux;20180
79018;Aubigné;19840
79019;Aubigny;20360
79020;Augé;23210
79022;Availles-Thouarsais;20940
79023;Avon;N/A - résultat non disponible
79024;Azay-le-Brûlé;24070
79025;Azay-sur-Thouet;21620
79029;Beaulieu-sous-Parthenay;20380
79030;Beaussais-Vitré;23250
79031;Beauvoir-sur-Niort;23070
79032;Béceleuf;22530
79034;Bessines;28930
79038;Boismé;21290
79040;La Boissière-en-Gâtine;22540
79042;Bougon;22780
79046;Le Bourdet;24050
79047;Boussais;21130
79048;La Crèche;25010
79049;Bressuire;21350
79050;Bretignolles;21880
79055;Brieuil-sur-Chizé;N/A - résultat non disponible
79056;Brion-près-Thouet;21620
79057;Brioux-sur-Boutonne;20460
79058;Brûlain;23130
79059;Le Busseau;20150
79060;Caunay;21840
79061;Celles-sur-Belle;22510
79062;Cerizay;20010
79063;Val en Vignes;19700
79064;Fontivillié;21850
79066;Champdeniers;22420
79069;Chanteloup;21350
79070;La Chapelle-Bâton;23690
79071;La Chapelle-Bertrand;23190
79074;La Chapelle-Pouilloux;19370
79076;La Chapelle-Saint-Laurent;21530
79077;Beugnon-Thireuil;20340
79078;Plaine-d'Argenson;21590
79079;Mauléon;21720
79080;Châtillon-sur-Thouet;21430
79081;Chauray;26010
79083;Chef-Boutonne;19400
79084;Chenay;20020
79085;Chérigné;23640
79086;Cherveux;24540
79087;Chey;18830
79088;Chiché;21580
79089;Le Chillou;21660
79090;Chizé;21320
79091;Cirières;21780
79092;Clavé;19790
79094;Clessé;20370
79095;Clussais-la-Pommeraie;19970
79096;Combrand;21770
79100;Coulon;25270
79101;Coulonges-sur-l'Autize;22130
79102;Coulonges-Thouarsais;21330
79103;Courlay;20860
79104;Cours;23950
79105;Les Châteliers;19900
79106;Couture-d'Argenson;20350
79108;Doux;22000
79109;Échiré;25850
79111;Ensigné;21250
79112;Épannes;24790
79114;Exireuil;21620
79115;Exoudun;21440
79116;Faye-l'Abbesse;20620
79117;Faye-sur-Ardin;23160
79118;Fénery;21400
79119;Fenioux;21710
79120;La Ferrière-en-Parthenay;20760
79121;Fomperron;21840
79122;Fontenille-Saint-Martin-d'Entraigues;20950
79123;La Forêt-sur-Sèvre;21200
79124;Les Forges;20190
79125;Fors;24580
79126;Les Fosses;22360
79127;La Foye-Monjault;23600
79128;François;27610
79129;Fressines;26070
79130;Frontenay-Rohan-Rohan;24990
79131;Geay;19680
79132;Genneton;18250
79133;Germond-Rouvre;24160
79134;Glénay;22210
79135;Gourgé;21000
79136;Alloinay;20140
79137;Granzay-Gript;24870
79139;Les Groseillers;N/A - résultat non disponible
79140;Valdelaume;20410
79141;Irais;22060
79142;Juillé;21470
79144;Juscorps;23040
79145;Lageon;19190
79147;Largeasse;20010
79148;Lezay;20560
79149;Lhoumois;19330
79150;Limalonges;20380
79152;Lorigné;20290
79153;Loubigné;18900
79154;Loubillé;17660
79156;Louin;20430
79157;Louzy;22190
79158;Luché-sur-Brioux;22630
79159;Luché-Thouarsais;21310
79160;Lusseray;24770
79161;Luzay;23220
79162;Magné;26170
79163;Mairé-Levescault;19260
79164;Maisonnay;19480
79165;Maisontiers;21010
79166;Marigny;22090
79167;Marnes;23050
79170;Mauzé-sur-le-Mignon;21960
79172;Mazières-en-Gâtine;21420
79174;Melle;21800
79175;Melleran;18790
79176;Ménigoute;19990
79177;Messé;22290
79179;Moncoutant-sur-Sèvre;21310
79180;Montalembert;20940
79183;Montravers;22020
79184;La Mothe-Saint-Héray;20650
79185;Aigondigné;24740
79189;Nanteuil;22810
79190;Neuvy-Bouin;20080
79191;Niort;23120
79195;Nueil-les-Aubiers;20570
79196;Plaine-et-Vallées;21910
79197;Oroux;17190
79198;Paizay-le-Chapt;19690
79200;Pamplie;22760
79201;Pamproux;21390
79202;Parthenay;20240
79203;Pas-de-Jeu;20270
